index,Text1,Text2,Type,Lang,Scores,e5_mean
10101,الجو تقلب عاوتاني.. الأرصاد الجوية: الشتا جاية مجهدة وغادي توصل لـ35 ملم فهاد لبلايص,الأرصاد الجوية كتحذر فنشرة خاصة: الشتا جاية اليوم مجهدة و غادي توصل حتى لـ30 ملم ف هاد البلايص,train,ary,0.75,0.9307627081871032
10102,الأرصاد الجوية فنشرة خاصة من المستويين لحمر والبرتقالي: موجة حر شديدة بزاف غادي توصل حتى لـ49 درجة وها المناطق المعنية,الأرصاد الجوية فنشرة خاصة: الحرارة واصلة لـ45 درجة وغادي تبقا هاد السيمانة كولها فهاد المناطق,train,ary,0.64,0.8922897577285767
10104,قضية “حمزة مون بيبي” كبرات. قاضي التحقيق مازال ما قرر والو ضد لا دنيا باطما لا ختها,دنيا باطما عاوتاني أمام ابتدائية مراكش فقضية “حمزة مون بيبي”,train,ary,0.64,0.9045533537864684
10105,حصيلة كورونا هاد الصباح: 84 تصابو و224 تشافاو و1 مات .. الطوطال: 16181 حالة و13666 متعافي و258 متوفي و2257 كيتعالجو,حصيلة كورونا هاد الصباح: 95 تصابو و6 تشافاو.. الطوطال: 12385 حالة منها 225 ماتو و8839 تعافاو و3321 كيتعالجو,train,ary,0.41,0.9572638869285583
10106,الدزاير.. 339 إصابة جديدة بـ”كورونا” و8 ماتو و249 تشفاو: ها شحال وصلو فالطُوطَالْ,“كورونا” فالدزاير.. التحاليل ناقصة بزاف و تسجلات 287 إصابة جديدة و6 ماتو و268 تشفاو و ها شحال وصلو فالطُوطَالْ,train,ary,0.75,0.9246678352355956
10107,خاص. اليوم اجتماع بين زعماء الأحزاب والداخلية.. ومسؤول حزبي لـ”كود”: نقدر نقاطعو فحالة البي جي دي بقى متمسك بموقفه من القاسم الانتخابي,شرفات أفيلال لـ”كود”: ها علاش محضرتش للاجتماع لي دارو حزبي مع البي جي دي,train,ary,0.53,0.8514314889907837
10108,الدزاير.. 112 إصابة جديدة بـ”كورونا” و10 ماتو و129 تشفاو: ها شحال وصلو فالطُوطَالْ,الدزاير.. 494 إصابة جديدة بـ”كورونا” و7 ماتو و276 تشفاو و61 فالعناية المركزة: ها شحال وصلو فالطُوطَالْ,train,ary,0.5,0.9323856830596924
10109,سلسلة تنفرد بنشرها “كود”: “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ موضوع قداسة السلطان العلوي والبركة ديالو عند المغاربة (2). ح 65,سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ الأدوات المادية لهيمنة المؤسسة الملكية على الحقلين السياسي والديني…القوات المسلحة الملكية (1) ح 119,train,ary,0.34,0.9149984121322632
10110,جهة فاس مكناس سجلات 83 إصابة بكورونا غير بوحدها.. وأعلى نسبة دالشفاء تسجلات فدرعة تافيلالت.. وهذي تفاصل الحالة الوبائية فجميع الجهات والأقاليم,جهة الرباط سجلات 69 إصابة بكورونا اليوم ومراكش آسفي أعلى معدل شفاء.. وهادي تفاصيل الوضعية الوبائية فالجهات والأقاليم,train,ary,0.43,0.8878301382064819
10111,تنفرد بنشرها “كود” سلسلة “”كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” مرحلة الرؤية السياسية الوضعية والحداثية للتدبير السياسي… على مستوى الاستقالة الفعلية لعلماء الدين من الحياة السياسية (2). ح 145,تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ رد فعل المؤسسة الملكية على المعارضة اللإسلاموية…إعادة إحياء هيئة “العلماء” و”الشرفاء”(5). ح 156,train,ary,0.21,0.9254063367843628
10112,حصيلة كورونا هاد 24 ساعة: 1537 مغربي ومغربية تصابو و30 ماتو و1303 تشافاو.. الطوطال: 52349 مصاب و888 متوفي و36343 متعافي.. و15118 كيتعالجو منهم 166 فحالة خطيرة,الوضعية الوبائية لفيروس كورونا فهذ 24 ساعة: 172 تصابو و41 تشافاو وحتى واحد ما مات.. الطوطال: 10344 و8407 متعافي و214 متوفي و1723 كيتعالجو,train,ary,0.47,0.9348898530006408
10114,حصيلة كورونا اليوم: 196 ألف خداو الجرعة الثانية من الفاكسان و476 تصابو,حصيلة كورونا اليوم: 230 ألف خداو الجرعة الثانية من اللقاح و386 تصابو بالڤيروس,train,ary,0.75,0.941003680229187
10115,الشتا جاية مجهدة فهاد المناطق,الشتا جاية مجهدة اليوم لهاد المناطق والأرصاد الجوية كتحذر من ريح قويّة فهاد الجهات,train,ary,0.67,0.9213063716888428
10116,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” بروز المؤسسة الملكية كفاعل سياسي مهيمن…الرمزية السياسية للسلطان كخليفة للمسلمين(1) ح 106,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية.. انهيار الشرعية السياسية ديال الشُرفا السعديين. ح 54,train,ary,0.12,0.9313410520553588
10117,حمزة مون بيبي.. لأول مرة الوالدة ديال دنيا باطمة علقات على قضية بنتها ابتسام لي فالحبس: الله ياخذ الحق فكل من ظلمك,قضية حمزة مون بيبي.. جواد قنانة: دنيا باطمة دايرة الزبايل ديال الدنيا والدين وماكتحشمش,train,ary,0.38,0.892707109451294
10118,الوضعية الوبائية لفيروس كورونا فهذ 24 ساعة: 172 تصابو و41 تشافاو وحتى واحد ما مات.. الطوطال: 10344 و8407 متعافي و214 متوفي و1723 كيتعالجو,الحصيلة الوبائية لفيروس كورونا فهاد 24 ساعة: 82 تصابو و78 تشافاو وحتى واحد ما مات.. الطوطال: 8692 مصاب و7696 متعافي و212 متوفي .. و784 كيتعالجو,train,ary,0.5,0.9613733291625975
10120,منظمة الصحة العالمية خربقات العالم. خدات قرار آخور على الهيدروكسي كلوروكين: وقفناه حيت لقينا انه لا فائدة فيه فعلاج المصابين بكورونا,منظمة الصحة العالمية غاتجرب 3 ديال الدوايات لعلاج المصابين بكورونا,train,ary,0.39,0.8901679515838623
10122,فـ لقاء مع النقابات التعليمية.. الوزير بنموسى متشبث بقرار تحديد سن المشاركة فـ كونكورات التعليم ورفض يتراجع عليه,عاجل. تأجيل لقاء الوزير بنموسى مع النقابات التعليمية.. علاكوش لـ”كَود”: الضواصة مزال فطور التداول,train,ary,0.44,0.8759230375289917
10123,الدزاير.. 612 إصابة جديدة بـ”كورونا” و13 ماتو و368 تشفاو: ها شحال وصلو فالطُوطَالْ,الدزاير.. 291 إصابة جديدة بـ”كورونا” و8 ماتو و187 تشفاو: ها شحال وصلو فالطُوطَالْ,train,ary,0.66,0.9572309851646424
10124,الإصابات بكورونا كتزاد.. تسجلات هذ الصباح 50 إصابة جديدة.. وصلنا ل 4115 إصابة و ماتو 161 و تشافاو 669,المغرب حطم روكور جديد فعدد الإصابات بكورونا بقاو فديوركم.. تزادت 245 إصابة جديدة بالفيروس فأقل من 24 ساعة.. وصلنا ل2528 إصابة فالمجموع و133 ماتو و273 تشافاو,train,ary,0.54,0.87986820936203
10125,الدزاير.. 129 إصابة جديدة بـ”كورونا” و5 ماتو و91 تشفاو: ها شحال وصلو فالطُوطَالْ,الدزاير.. 255 إصابة جديدة بـ”كورونا” و6 ماتو و152 تشفاو: ها شحال وصلو فالطُوطَالْ,train,ary,0.72,0.9622929096221924
10126,سلالة جديدة د كورونا بانت فبريطانيا ووزارتنا مازال كدير عدد تحاليل قليل بزاف.. حصيلة الجايحة اليوم: 1899 مغربي ومغربية تصابو من 13356 اللي دارو التيست.. و48 ماتو و1071 فحالة خطيرة,الموت والإصابات بكورونا طالعين اليوم. 1404 مغربي ومغربية تصابو و41 ماتو و1148 تشافاو.. الطوطال: 58489 مصاب و1052 وفاة و43049 حالة شفاء.. و14388 كيتعالجو منهم 191 فحالة خطيرة,train,ary,0.36,0.913859248161316
